"profilename";"tablabel";"operation_name";"has_access";"profileid";"tabid";"operation";"permissions"
"Texas PA";"Tasks";"Edit";"1";"26";"179";"1";"0"
"Texas PA";"Tasks";"Delete";"0";"26";"179";"2";"1"
"Texas PA";"Tasks";"Create";"1";"26";"179";"7";"0"
"Texas PA";"Texas Cases";"View";"1";"26";"200";"0";"0"
"Texas PA";"Texas Cases";"Edit";"1";"26";"200";"1";"0"
"Texas PA";"Texas Cases";"Delete";"0";"26";"200";"2";"1"
"Texas PA";"Texas Cases";"Create";"1";"26";"200";"7";"0"
"User - complete, no delete";"Adjusters";"View";"1";"18";"175";"0";"0"
"User - complete, no delete";"Adjusters";"Edit";"1";"18";"175";"1";"0"
"User - complete, no delete";"Adjusters";"Delete";"0";"18";"175";"2";"1"
"User - complete, no delete";"Adjusters";"Create";"1";"18";"175";"7";"0"
"User - complete, no delete";"Attorneys";"View";"1";"18";"149";"0";"0"
"User - complete, no delete";"Attorneys";"Edit";"1";"18";"149";"1";"0"
"User - complete, no delete";"Attorneys";"Delete";"0";"18";"149";"2";"1"
"User - complete, no delete";"Attorneys";"Create";"1";"18";"149";"7";"0"
"User - complete, no delete";"Batch Errors";"View";"1";"18";"155";"0";"0"
"User - complete, no delete";"Batch Errors";"Edit";"1";"18";"155";"1";"0"
"User - complete, no delete";"Batch Errors";"Delete";"0";"18";"155";"2";"1"
"User - complete, no delete";"Batch Errors";"Create";"1";"18";"155";"7";"0"
"User - complete, no delete";"Batch Tasks";"View";"1";"18";"166";"0";"0"
"User - complete, no delete";"Batch Tasks";"Edit";"1";"18";"166";"1";"0"
"User - complete, no delete";"Batch Tasks";"Delete";"0";"18";"166";"2";"1"
"User - complete, no delete";"Batch Tasks";"Create";"1";"18";"166";"7";"0"
"User - complete, no delete";"Calendar";"View";"1";"18";"9";"0";"0"
"User - complete, no delete";"Calendar";"Edit";"1";"18";"9";"1";"0"
"User - complete, no delete";"Calendar";"Delete";"0";"18";"9";"2";"1"
"User - complete, no delete";"Calendar";"Create";"1";"18";"9";"7";"0"
"User - complete, no delete";"Case Handlers";"View";"1";"18";"164";"0";"0"
"User - complete, no delete";"Case Handlers";"Edit";"1";"18";"164";"1";"0"
"User - complete, no delete";"Case Handlers";"Delete";"0";"18";"164";"2";"1"
"User - complete, no delete";"Case Handlers";"Create";"1";"18";"164";"7";"0"
"User - complete, no delete";"Cases";"View";"1";"18";"159";"0";"0"
"User - complete, no delete";"Cases";"Edit";"1";"18";"159";"1";"0"
"User - complete, no delete";"Cases";"Delete";"0";"18";"159";"2";"1"
"User - complete, no delete";"Cases";"Create";"1";"18";"159";"7";"0"
"User - complete, no delete";"Claim Collections";"View";"1";"18";"172";"0";"0"
"User - complete, no delete";"Claim Collections";"Edit";"1";"18";"172";"1";"0"
"User - complete, no delete";"Claim Collections";"Delete";"0";"18";"172";"2";"1"
"User - complete, no delete";"Claim Collections";"Create";"1";"18";"172";"7";"0"
"User - complete, no delete";"Claimed Invoices";"View";"1";"18";"152";"0";"0"
"User - complete, no delete";"Claimed Invoices";"Edit";"1";"18";"152";"1";"0"
"User - complete, no delete";"Claimed Invoices";"Delete";"0";"18";"152";"2";"1"
"User - complete, no delete";"Claimed Invoices";"Create";"1";"18";"152";"7";"0"
"User - complete, no delete";"Claims";"View";"1";"18";"139";"0";"0"
"User - complete, no delete";"Claims";"Edit";"1";"18";"139";"1";"0"
"User - complete, no delete";"Claims";"Delete";"0";"18";"139";"2";"1"
"User - complete, no delete";"Claims";"Create";"1";"18";"139";"7";"0"
"User - complete, no delete";"Claims Documents Upload";"View";"1";"18";"201";"0";"0"
"User - complete, no delete";"Claims Documents Upload";"Edit";"1";"18";"201";"1";"0"
"User - complete, no delete";"Claims Documents Upload";"Delete";"0";"18";"201";"2";"1"
"User - complete, no delete";"Claims Documents Upload";"Create";"1";"18";"201";"7";"0"
"User - complete, no delete";"Collections";"View";"1";"18";"170";"0";"0"
"User - complete, no delete";"Collections";"Edit";"1";"18";"170";"1";"0"
"User - complete, no delete";"Collections";"Delete";"0";"18";"170";"2";"1"
"User - complete, no delete";"Collections";"Create";"1";"18";"170";"7";"0"
"User - complete, no delete";"Comments";"View";"1";"18";"40";"0";"0"
"User - complete, no delete";"Comments";"Edit";"1";"18";"40";"1";"0"
"User - complete, no delete";"Comments";"Delete";"0";"18";"40";"2";"1"
"User - complete, no delete";"Comments";"Create";"1";"18";"40";"7";"0"
"User - complete, no delete";"Contacts";"View";"1";"18";"177";"0";"0"
"User - complete, no delete";"Contacts";"Edit";"1";"18";"177";"1";"0"
"User - complete, no delete";"Contacts";"Delete";"0";"18";"177";"2";"1"
"User - complete, no delete";"Contacts";"Create";"1";"18";"177";"7";"0"
"User - complete, no delete";"Counties";"View";"1";"18";"173";"0";"0"
"User - complete, no delete";"Counties";"Edit";"1";"18";"173";"1";"0"
"User - complete, no delete";"Counties";"Delete";"0";"18";"173";"2";"1"
"User - complete, no delete";"Counties";"Create";"1";"18";"173";"7";"0"
"User - complete, no delete";"Courts";"View";"1";"18";"145";"0";"0"
"User - complete, no delete";"Courts";"Edit";"1";"18";"145";"1";"0"
"User - complete, no delete";"Courts";"Delete";"0";"18";"145";"2";"1"
"User - complete, no delete";"Courts";"Create";"1";"18";"145";"7";"0"
"User - complete, no delete";"Document Package Sources";"View";"1";"18";"162";"0";"0"
"User - complete, no delete";"Document Package Sources";"Edit";"1";"18";"162";"1";"0"
"User - complete, no delete";"Document Package Sources";"Delete";"0";"18";"162";"2";"1"
"User - complete, no delete";"Document Package Sources";"Create";"1";"18";"162";"7";"0"
"User - complete, no delete";"Document Packages";"View";"1";"18";"158";"0";"0"
"User - complete, no delete";"Document Packages";"Edit";"1";"18";"158";"1";"0"
"User - complete, no delete";"Document Packages";"Delete";"0";"18";"158";"2";"1"
"User - complete, no delete";"Document Packages";"Create";"1";"18";"158";"7";"0"
"User - complete, no delete";"Document Templates";"View";"1";"18";"157";"0";"0"
"User - complete, no delete";"Document Templates";"Edit";"1";"18";"157";"1";"0"
"User - complete, no delete";"Document Templates";"Delete";"0";"18";"157";"2";"1"
"User - complete, no delete";"Document Templates";"Create";"1";"18";"157";"7";"0"
"User - complete, no delete";"Document Types";"View";"1";"18";"161";"0";"0"
"User - complete, no delete";"Document Types";"Edit";"1";"18";"161";"1";"0"
"User - complete, no delete";"Document Types";"Delete";"0";"18";"161";"2";"1"
"User - complete, no delete";"Document Types";"Create";"1";"18";"161";"7";"0"
"User - complete, no delete";"Documents";"View";"1";"18";"8";"0";"0"
"User - complete, no delete";"Documents";"Edit";"1";"18";"8";"1";"0"
"User - complete, no delete";"Documents";"Delete";"0";"18";"8";"2";"1"
"User - complete, no delete";"Documents";"Create";"1";"18";"8";"7";"0"
"User - complete, no delete";"DotsPBIReports";"View";"1";"18";"184";"0";"0"
"User - complete, no delete";"DotsPBIReports";"Edit";"1";"18";"184";"1";"0"
"User - complete, no delete";"DotsPBIReports";"Delete";"0";"18";"184";"2";"1"
"User - complete, no delete";"DotsPBIReports";"Create";"1";"18";"184";"7";"0"
"User - complete, no delete";"Dropbox Destinations";"View";"1";"18";"185";"0";"0"
"User - complete, no delete";"Dropbox Destinations";"Edit";"1";"18";"185";"1";"0"
"User - complete, no delete";"Dropbox Destinations";"Delete";"0";"18";"185";"2";"1"
"User - complete, no delete";"Dropbox Destinations";"Create";"1";"18";"185";"7";"0"
"User - complete, no delete";"EmailTemplates";"View";"1";"18";"112";"0";"0"
"User - complete, no delete";"EmailTemplates";"Edit";"1";"18";"112";"1";"0"
"User - complete, no delete";"EmailTemplates";"Delete";"0";"18";"112";"2";"1"
"User - complete, no delete";"EmailTemplates";"Create";"1";"18";"112";"7";"0"
"User - complete, no delete";"Help Info";"View";"1";"18";"194";"0";"0"
"User - complete, no delete";"Help Info";"Edit";"1";"18";"194";"1";"0"
"User - complete, no delete";"Help Info";"Delete";"0";"18";"194";"2";"1"
"User - complete, no delete";"Help Info";"Create";"1";"18";"194";"7";"0"
"User - complete, no delete";"HO Claimed Invoices";"View";"1";"18";"187";"0";"0"
"User - complete, no delete";"HO Claimed Invoices";"Edit";"1";"18";"187";"1";"0"
"User - complete, no delete";"HO Claimed Invoices";"Delete";"0";"18";"187";"2";"1"
"User - complete, no delete";"HO Claimed Invoices";"Create";"1";"18";"187";"7";"0"
"User - complete, no delete";"Insurance Companies";"View";"1";"18";"168";"0";"0"
"User - complete, no delete";"Insurance Companies";"Edit";"1";"18";"168";"1";"0"
"User - complete, no delete";"Insurance Companies";"Delete";"0";"18";"168";"2";"1"
"User - complete, no delete";"Insurance Companies";"Create";"1";"18";"168";"7";"0"
"User - complete, no delete";"Insurance Company Aliases";"View";"1";"18";"180";"0";"0"
"User - complete, no delete";"Insurance Company Aliases";"Edit";"1";"18";"180";"1";"0"
"User - complete, no delete";"Insurance Company Aliases";"Delete";"0";"18";"180";"2";"1"
"User - complete, no delete";"Insurance Company Aliases";"Create";"1";"18";"180";"7";"0"
"User - complete, no delete";"Insureds";"View";"1";"18";"167";"0";"0"
"User - complete, no delete";"Insureds";"Edit";"1";"18";"167";"1";"0"
"User - complete, no delete";"Insureds";"Delete";"0";"18";"167";"2";"1"
"User - complete, no delete";"Insureds";"Create";"1";"18";"167";"7";"0"
"User - complete, no delete";"Investors";"View";"1";"18";"146";"0";"0"
"User - complete, no delete";"Investors";"Edit";"1";"18";"146";"1";"0"
"User - complete, no delete";"Investors";"Delete";"0";"18";"146";"2";"1"
"User - complete, no delete";"Investors";"Create";"1";"18";"146";"7";"0"
"User - complete, no delete";"Judges";"View";"1";"18";"174";"0";"0"
"User - complete, no delete";"Judges";"Edit";"1";"18";"174";"1";"0"
"User - complete, no delete";"Judges";"Delete";"0";"18";"174";"2";"1"
"User - complete, no delete";"Judges";"Create";"1";"18";"174";"7";"0"
"User - complete, no delete";"Law Firm Aliases";"View";"1";"18";"189";"0";"0"
"User - complete, no delete";"Law Firm Aliases";"Edit";"1";"18";"189";"1";"0"
"User - complete, no delete";"Law Firm Aliases";"Delete";"0";"18";"189";"2";"1"
"User - complete, no delete";"Law Firm Aliases";"Create";"1";"18";"189";"7";"0"
"User - complete, no delete";"Law Firms";"View";"1";"18";"188";"0";"0"
"User - complete, no delete";"Law Firms";"Edit";"1";"18";"188";"1";"0"
"User - complete, no delete";"Law Firms";"Delete";"0";"18";"188";"2";"1"
"User - complete, no delete";"Law Firms";"Create";"1";"18";"188";"7";"0"
"User - complete, no delete";"Leads";"View";"1";"18";"178";"0";"0"
"User - complete, no delete";"Leads";"Edit";"1";"18";"178";"1";"0"
"User - complete, no delete";"Leads";"Delete";"0";"18";"178";"2";"1"
"User - complete, no delete";"Leads";"Create";"1";"18";"178";"7";"0"
"User - complete, no delete";"Litigation Contacts";"View";"1";"18";"191";"0";"0"
"User - complete, no delete";"Litigation Contacts";"Edit";"1";"18";"191";"1";"0"
"User - complete, no delete";"Litigation Contacts";"Delete";"0";"18";"191";"2";"1"
"User - complete, no delete";"Litigation Contacts";"Create";"1";"18";"191";"7";"0"
"User - complete, no delete";"Litigation Costs";"View";"1";"18";"186";"0";"0"
"User - complete, no delete";"Litigation Costs";"Edit";"1";"18";"186";"1";"0"
"User - complete, no delete";"Litigation Costs";"Delete";"0";"18";"186";"2";"1"
"User - complete, no delete";"Litigation Costs";"Create";"1";"18";"186";"7";"0"
"User - complete, no delete";"Mortgage Companies";"View";"1";"18";"190";"0";"0"
"User - complete, no delete";"Mortgage Companies";"Edit";"1";"18";"190";"1";"0"
"User - complete, no delete";"Mortgage Companies";"Delete";"0";"18";"190";"2";"1"
"User - complete, no delete";"Mortgage Companies";"Create";"1";"18";"190";"7";"0"
"User - complete, no delete";"Notification";"View";"1";"18";"111";"0";"0"
"User - complete, no delete";"Notification";"Edit";"1";"18";"111";"1";"0"
"User - complete, no delete";"Notification";"Delete";"0";"18";"111";"2";"1"
"User - complete, no delete";"Notification";"Create";"1";"18";"111";"7";"0"
"User - complete, no delete";"OSSMailView";"View";"1";"18";"54";"0";"0"
"User - complete, no delete";"OSSMailView";"Edit";"1";"18";"54";"1";"0"
"User - complete, no delete";"OSSMailView";"Delete";"0";"18";"54";"2";"1"
"User - complete, no delete";"OSSMailView";"Create";"1";"18";"54";"7";"0"
"User - complete, no delete";"OSSTimeControl";"View";"1";"18";"51";"0";"0"
"User - complete, no delete";"OSSTimeControl";"Edit";"1";"18";"51";"1";"0"
"User - complete, no delete";"OSSTimeControl";"Delete";"0";"18";"51";"2";"1"
"User - complete, no delete";"OSSTimeControl";"Create";"1";"18";"51";"7";"0"
"User - complete, no delete";"Outside Cases";"View";"1";"18";"182";"0";"0"
"User - complete, no delete";"Outside Cases";"Edit";"1";"18";"182";"1";"0"
"User - complete, no delete";"Outside Cases";"Delete";"0";"18";"182";"2";"1"
"User - complete, no delete";"Outside Cases";"Create";"1";"18";"182";"7";"0"
"User - complete, no delete";"Package Email Variants";"View";"1";"18";"163";"0";"0"
"User - complete, no delete";"Package Email Variants";"Edit";"1";"18";"163";"1";"0"
"User - complete, no delete";"Package Email Variants";"Delete";"0";"18";"163";"2";"1"
"User - complete, no delete";"Package Email Variants";"Create";"1";"18";"163";"7";"0"
"User - complete, no delete";"Partial Settlements";"View";"1";"18";"192";"0";"0"
"User - complete, no delete";"Partial Settlements";"Edit";"1";"18";"192";"1";"0"
"User - complete, no delete";"Partial Settlements";"Delete";"0";"18";"192";"2";"1"
"User - complete, no delete";"Partial Settlements";"Create";"1";"18";"192";"7";"0"
"User - complete, no delete";"Partners Portal Activity";"View";"1";"18";"197";"0";"0"
"User - complete, no delete";"Partners Portal Activity";"Edit";"1";"18";"197";"1";"0"
"User - complete, no delete";"Partners Portal Activity";"Delete";"0";"18";"197";"2";"1"
"User - complete, no delete";"Partners Portal Activity";"Create";"1";"18";"197";"7";"0"
"User - complete, no delete";"Payments";"View";"1";"18";"147";"0";"0"
"User - complete, no delete";"Payments";"Edit";"1";"18";"147";"1";"0"
"User - complete, no delete";"Payments";"Delete";"0";"18";"147";"2";"1"
"User - complete, no delete";"Payments";"Create";"1";"18";"147";"7";"0"
"User - complete, no delete";"Placeholders";"View";"1";"18";"165";"0";"0"
"User - complete, no delete";"Placeholders";"Edit";"1";"18";"165";"1";"0"
"User - complete, no delete";"Placeholders";"Delete";"0";"18";"165";"2";"1"
"User - complete, no delete";"Placeholders";"Create";"1";"18";"165";"7";"0"
"User - complete, no delete";"Portfolio Purchases";"View";"1";"18";"154";"0";"0"
"User - complete, no delete";"Portfolio Purchases";"Edit";"1";"18";"154";"1";"0"
"User - complete, no delete";"Portfolio Purchases";"Delete";"0";"18";"154";"2";"1"
"User - complete, no delete";"Portfolio Purchases";"Create";"1";"18";"154";"7";"0"
"User - complete, no delete";"Portfolios";"View";"1";"18";"138";"0";"0"
"User - complete, no delete";"Portfolios";"Edit";"1";"18";"138";"1";"0"
"User - complete, no delete";"Portfolios";"Delete";"0";"18";"138";"2";"1"
"User - complete, no delete";"Portfolios";"Create";"1";"18";"138";"7";"0"
"User - complete, no delete";"Program Algorithms";"View";"1";"18";"193";"0";"0"
"User - complete, no delete";"Program Algorithms";"Edit";"1";"18";"193";"1";"0"
"User - complete, no delete";"Program Algorithms";"Delete";"0";"18";"193";"2";"1"
"User - complete, no delete";"Program Algorithms";"Create";"1";"18";"193";"7";"0"
"User - complete, no delete";"Programs";"View";"1";"18";"144";"0";"0"
"User - complete, no delete";"Programs";"Edit";"1";"18";"144";"1";"0"
"User - complete, no delete";"Programs";"Delete";"0";"18";"144";"2";"1"
"User - complete, no delete";"Programs";"Create";"1";"18";"144";"7";"0"
"User - complete, no delete";"Provider Contacts";"View";"1";"18";"136";"0";"0"
"User - complete, no delete";"Provider Contacts";"Edit";"1";"18";"136";"1";"0"
"User - complete, no delete";"Provider Contacts";"Delete";"0";"18";"136";"2";"1"
"User - complete, no delete";"Provider Contacts";"Create";"1";"18";"136";"7";"0"
"User - complete, no delete";"Provider Eligibility";"View";"1";"18";"141";"0";"0"
"User - complete, no delete";"Provider Eligibility";"Edit";"1";"18";"141";"1";"0"
"User - complete, no delete";"Provider Eligibility";"Delete";"0";"18";"141";"2";"1"
"User - complete, no delete";"Provider Eligibility";"Create";"1";"18";"141";"7";"0"
"User - complete, no delete";"Provider Eligibility Conf";"View";"1";"18";"140";"0";"0"
"User - complete, no delete";"Provider Eligibility Conf";"Edit";"1";"18";"140";"1";"0"
"User - complete, no delete";"Provider Eligibility Conf";"Delete";"0";"18";"140";"2";"1"
"User - complete, no delete";"Provider Eligibility Conf";"Create";"1";"18";"140";"7";"0"
"User - complete, no delete";"Provider Licenses";"View";"1";"18";"150";"0";"0"
"User - complete, no delete";"Provider Licenses";"Edit";"1";"18";"150";"1";"0"
"User - complete, no delete";"Provider Licenses";"Delete";"0";"18";"150";"2";"1"
"User - complete, no delete";"Provider Licenses";"Create";"1";"18";"150";"7";"0"
"User - complete, no delete";"Provider References";"View";"1";"18";"137";"0";"0"
"User - complete, no delete";"Provider References";"Edit";"1";"18";"137";"1";"0"
"User - complete, no delete";"Provider References";"Delete";"0";"18";"137";"2";"1"
"User - complete, no delete";"Provider References";"Create";"1";"18";"137";"7";"0"
"User - complete, no delete";"Providers";"View";"1";"18";"135";"0";"0"
"User - complete, no delete";"Providers";"Edit";"1";"18";"135";"1";"0"
"User - complete, no delete";"Providers";"Delete";"0";"18";"135";"2";"1"
"User - complete, no delete";"Providers";"Create";"1";"18";"135";"7";"0"
"User - complete, no delete";"Providers Litigation Assi";"View";"1";"18";"196";"0";"0"
"User - complete, no delete";"Providers Litigation Assi";"Edit";"1";"18";"196";"1";"0"
"User - complete, no delete";"Providers Litigation Assi";"Delete";"0";"18";"196";"2";"1"
"User - complete, no delete";"Providers Litigation Assi";"Create";"1";"18";"196";"7";"0"
"User - complete, no delete";"Similar Cases";"View";"1";"18";"176";"0";"0"
"User - complete, no delete";"Similar Cases";"Edit";"1";"18";"176";"1";"0"
"User - complete, no delete";"Similar Cases";"Delete";"0";"18";"176";"2";"1"
"User - complete, no delete";"Similar Cases";"Create";"1";"18";"176";"7";"0"
"User - complete, no delete";"Similar Claims";"View";"1";"18";"169";"0";"0"
"User - complete, no delete";"Similar Claims";"Edit";"1";"18";"169";"1";"0"
"User - complete, no delete";"Similar Claims";"Delete";"0";"18";"169";"2";"1"
"User - complete, no delete";"Similar Claims";"Create";"1";"18";"169";"7";"0"
"User - complete, no delete";"Similar Texas Cases";"View";"1";"18";"199";"0";"0"
"User - complete, no delete";"Similar Texas Cases";"Edit";"1";"18";"199";"1";"0"
"User - complete, no delete";"Similar Texas Cases";"Delete";"0";"18";"199";"2";"1"
"User - complete, no delete";"Similar Texas Cases";"Create";"1";"18";"199";"7";"0"
"User - complete, no delete";"System Parameters";"View";"1";"18";"171";"0";"0"
"User - complete, no delete";"System Parameters";"Edit";"1";"18";"171";"1";"0"
"User - complete, no delete";"System Parameters";"Delete";"0";"18";"171";"2";"1"
"User - complete, no delete";"System Parameters";"Create";"1";"18";"171";"7";"0"
"User - complete, no delete";"Tasks";"View";"1";"18";"179";"0";"0"
"User - complete, no delete";"Tasks";"Edit";"1";"18";"179";"1";"0"
